0.00000000	-28.222656
0.00010000	-27.929688
0.00020000	-27.587891
0.00030000	-27.197266
0.00040000	-26.855469
0.00050000	-26.367188
0.00060000	-25.927734
0.00070000	-25.537109
0.00080000	-25.097656
0.00090000	-24.365234
0.00100000	-23.681641
0.00110000	-22.802734
0.00120000	-21.533203
0.00130000	-19.042969
0.00140000	-14.453125
0.00150000	-8.740234
0.00160000	-1.318359
0.00170000	7.666016
0.00180000	16.748047
0.00190000	23.779297
0.00200000	28.173828
0.00210000	29.833984
0.00220000	29.199219
0.00230000	26.416016
0.00240000	22.363281
0.00250000	16.992188
0.00260000	10.986328
0.00270000	4.394531
0.00280000	-2.050781
0.00290000	-8.203125
0.00300000	-14.062500
0.00310000	-19.189453
0.00320000	-23.632813
0.00330000	-27.636719
0.00340000	-30.908203
0.00350000	-33.691406
0.00360000	-36.083984
0.00370000	-38.085938
0.00380000	-39.697266
0.00390000	-40.869141
0.00400000	-41.943359
0.00410000	-42.724609
0.00420000	-43.505859
0.00430000	-43.994141
0.00440000	-44.531250
0.00450000	-44.726563
0.00460000	-44.824219
0.00470000	-44.921875
0.00480000	-45.019531
0.00490000	-45.019531
0.00500000	-44.970703
0.00510000	-44.970703
0.00520000	-45.019531
0.00530000	-44.921875
0.00540000	-44.726563
0.00550000	-44.677734
0.00560000	-44.677734
0.00570000	-44.531250
0.00580000	-44.531250
0.00590000	-44.433594
0.00600000	-44.433594
0.00610000	-44.287109
0.00620000	-44.238281
0.00630000	-43.994141
0.00640000	-43.847656
0.00650000	-43.652344
0.00660000	-43.457031
0.00670000	-43.212891
0.00680000	-43.212891
0.00690000	-43.017578
0.00700000	-42.871094
0.00710000	-42.724609
0.00720000	-42.529297
0.00730000	-42.382813
0.00740000	-42.089844
0.00750000	-41.992188
0.00760000	-41.943359
0.00770000	-41.796875
0.00780000	-41.650391
0.00790000	-41.503906
0.00800000	-41.308594
0.00810000	-40.966797
0.00820000	-40.771484
0.00830000	-40.527344
0.00840000	-40.478516
0.00850000	-40.283203
0.00860000	-40.234375
0.00870000	-40.087891
0.00880000	-39.990234
0.00890000	-39.843750
0.00900000	-39.746094
0.00910000	-39.599609
0.00920000	-39.599609
0.00930000	-39.550781
0.00940000	-39.501953
0.00950000	-39.404297
0.00960000	-39.257813
0.00970000	-39.208984
0.00980000	-38.964844
0.00990000	-38.964844
0.01000000	-38.916016
0.01010000	-38.818359
0.01020000	-38.769531
0.01030000	-38.818359
0.01040000	-38.769531
0.01050000	-38.769531
0.01060000	-38.818359
0.01070000	-38.671875
0.01080000	-38.671875
0.01090000	-38.720703
0.01100000	-38.671875
0.01110000	-38.720703
0.01120000	-38.867188
0.01130000	-38.769531
0.01140000	-38.720703
0.01150000	-38.671875
0.01160000	-38.720703
0.01170000	-38.769531
0.01180000	-38.623047
0.01190000	-38.671875
0.01200000	-38.623047
0.01210000	-38.623047
0.01220000	-38.574219
0.01230000	-38.623047
0.01240000	-38.623047
0.01250000	-38.623047
0.01260000	-38.623047
0.01270000	-38.525391
0.01280000	-38.574219
