0.37640000	-0.510254
0.37650000	-0.510254
0.37660000	-0.507813
0.37670000	-0.510254
0.37680000	-0.510254
0.37690000	-0.510254
0.37700000	-0.510254
0.37710000	-0.512695
0.37720000	-0.512695
0.37730000	-0.512695
0.37740000	-0.512695
0.37750000	-0.515137
0.37760000	-0.512695
0.37770000	-0.515137
0.37780000	-0.512695
0.37790000	-0.515137
0.37800000	-0.515137
0.37810000	-0.515137
0.37820000	-0.515137
0.37830000	-0.515137
0.37840000	-0.515137
0.37850000	-0.515137
0.37860000	-0.517578
0.37870000	-0.520020
0.37880000	-0.520020
0.37890000	-0.522461
0.37900000	-0.522461
0.37910000	-0.524902
0.37920000	-0.524902
0.37930000	-0.524902
0.37940000	-0.524902
0.37950000	-0.527344
0.37960000	-0.527344
0.37970000	-0.527344
0.37980000	-0.527344
0.37990000	-0.527344
0.38000000	-0.529785
0.38010000	-0.529785
0.38020000	-0.529785
0.38030000	-0.529785
0.38040000	-0.527344
0.38050000	-0.527344
0.38060000	-0.527344
0.38070000	-0.527344
0.38080000	-0.527344
0.38090000	-0.529785
0.38100000	-0.527344
0.38110000	-0.527344
0.38120000	-0.527344
0.38130000	-0.527344
0.38140000	-0.527344
0.38150000	-0.527344
0.38160000	-0.524902
0.38170000	-0.524902
0.38180000	-0.524902
0.38190000	-0.524902
0.38200000	-0.524902
0.38210000	-0.522461
0.38220000	-0.522461
0.38230000	-0.522461
0.38240000	-0.522461
0.38250000	-0.522461
0.38260000	-0.520020
0.38270000	-0.520020
0.38280000	-0.520020
0.38290000	-0.517578
0.38300000	-0.517578
0.38310000	-0.515137
0.38320000	-0.517578
0.38330000	-0.517578
0.38340000	-0.515137
0.38350000	-0.517578
0.38360000	-0.515137
0.38370000	-0.515137
0.38380000	-0.515137
0.38390000	-0.512695
0.38400000	-0.512695
0.38410000	-0.512695
0.38420000	-0.515137
0.38430000	-0.515137
0.38440000	-0.515137
0.38450000	-0.512695
0.38460000	-0.512695
0.38470000	-0.515137
0.38480000	-0.515137
0.38490000	-0.512695
0.38500000	-0.515137
0.38510000	-0.515137
0.38520000	-0.515137
0.38530000	-0.515137
0.38540000	-0.515137
0.38550000	-0.515137
0.38560000	-0.515137
0.38570000	-0.515137
0.38580000	-0.515137
